index,Postcode,Latitude,Longitude,Distance
166820,W1H 7QS,51.515485999999996,-0.159202,0.0
166821,W1H 7QT,51.515529,-0.15907000000000002,0.0
166822,W1H 7QU,51.515509,-0.158941,0.0
166823,W1H 7QW,51.515184000000005,-0.161063,0.0
166824,W1H 7QX,51.515533000000005,-0.15876700000000002,0.0
166825,W1H 7QY,51.515559,-0.15868,0.0
166826,W1H 7QZ,51.515575,-0.158578,0.0
166827,W1H 7RB,51.515089,-0.157978,0.0
166828,W1H 7RD,51.515089,-0.157978,0.0
166829,W1H 7RE,51.515126,-0.15803399999999998,0.0
166830,W1H 7RF,51.515171,-0.15806099999999998,0.0
166831,W1H 7RG,51.515226,-0.158102,0.0
166832,W1H 7RH,51.515370000000004,-0.158125,0.0
166833,W1H 7RJ,51.515415999999995,-0.158181,0.0
166834,W1H 7RL,51.515461,-0.158194,0.0
166835,W1H 7RN,51.515506,-0.15820599999999999,0.0
166836,W1H 7RQ,51.515297,-0.158085,0.0
166837,W1H 7RR,51.515633,-0.15825899999999998,0.0
166838,W1H 7RS,51.515522,-0.158609,0.0
166839,W1H 7RT,51.515485,-0.15859600000000001,0.0
166840,W1H 7RU,51.515440000000005,-0.15856900000000002,0.0
166841,W1H 7RW,51.515553000000004,-0.158194,0.0
166842,W1H 7RX,51.515349,-0.15851500000000002,0.0
166843,W1H 7RY,51.515304,-0.158503,0.0
166844,W1H 7RZ,51.515205,-0.15846400000000002,0.0
166845,W1H 7SA,51.515159000000004,-0.158437,0.0
166846,W1H 7SB,51.515105,-0.158424,0.0
166847,W1H 7SD,51.51506,-0.158397,0.0
166848,W1H 7SE,51.515005,-0.158385,0.0
166849,W1H 7SF,51.514942,-0.158373,0.0
166850,W1H 7TA,51.515141,-0.160167,0.0
166851,W1H 7TB,51.515196,-0.160222,0.0
166852,W1H 7TD,51.515568,-0.160298,0.0
166853,W1H 7TE,51.515693,-0.160361,0.0
166854,W1H 7TF,51.515829,-0.160442,0.0
166855,W1H 7TH,51.515972999999995,-0.160465,0.0
166856,W1H 7TN,51.515052000000004,-0.159075,0.0
166857,W1H 7TP,51.515412,-0.159651,0.0
166858,W1H 7TQ,51.515903,-0.16054000000000002,0.0
166859,W1H 7TT,51.51639,-0.160073,0.0
166860,W1H 7TU,51.516445000000004,-0.160143,0.0
166861,W1H 7TX,51.516526,-0.16014,0.0
166862,W1J 0AA,51.509091999999995,-0.13755499999999998,0.0
166863,W1J 0AB,51.509537,-0.136125,0.0
166864,W1J 0AD,51.509612,-0.136169,0.0
166865,W1J 0AH,51.509567,-0.137449,0.0
166866,W1J 0AJ,51.507825,-0.141008,0.0
166867,W1J 0AL,51.509101,-0.138679,0.0
166868,W1J 0AN,51.509333000000005,-0.13911600000000002,0.0
166869,W1J 0AP,51.509671000000004,-0.139463,0.0
166870,W1J 0AR,51.509879,-0.139541,0.0
166871,W1J 0AS,51.509953,-0.13969600000000001,0.0
166872,W1J 0AT,51.510057,-0.13941800000000001,0.0
166873,W1J 0AU,51.509965,-0.13930599999999999,0.0
166874,W1J 0AW,51.509496999999996,-0.139282,0.0
166875,W1J 0AX,51.509783,-0.13914100000000001,0.0
166876,W1J 0AY,51.509609000000005,-0.138975,0.0
166877,W1J 0AZ,51.509436,-0.138795,0.0
166878,W1J 0BA,51.509018,-0.1391,0.0
166879,W1J 0BB,51.509098,-0.139601,0.0
166880,W1J 0BD,51.509098,-0.139601,0.0
166881,W1J 0BE,51.508732,-0.139775,0.0
166882,W1J 0BF,51.508457,-0.13944,0.0
166883,W1J 0BG,51.508672,-0.138869,0.0
166884,W1J 0BH,51.509437,-0.136648,0.0
166885,W1J 0BQ,51.508549,-0.13957999999999998,0.0
166886,W1J 0DA,51.510275,-0.13389,0.0
166887,W1J 0DB,51.509265,-0.137101,0.0
166888,W1J 0DD,51.509679999999996,-0.135528,0.0
166889,W1J 0DE,51.509632,-0.13589,0.0
166890,W1J 0DF,51.509632,-0.13589,0.0
166891,W1J 0DG,51.509485,-0.13614500000000002,0.0
166892,W1J 0DH,51.509461,-0.136402,0.0
166893,W1J 0DJ,51.50932,-0.13660899999999998,0.0
166894,W1J 0DL,51.50932,-0.13660899999999998,0.0
166895,W1J 0DN,51.509266,-0.137173,0.0
166896,W1J 0DP,51.509172,-0.13748,0.0
166897,W1J 0DR,51.509091999999995,-0.13755499999999998,0.0
166898,W1J 0DS,51.508823,-0.138128,0.0
166899,W1J 0DT,51.508721,-0.138507,0.0
166900,W1J 0DU,51.508672,-0.138869,0.0
166901,W1J 0DW,51.509266,-0.137173,0.0
166902,W1J 0DX,51.508265,-0.139851,0.0
166903,W1J 0DY,51.508034,-0.14047,0.0
166904,W1J 0DZ,51.507989,-0.140597,0.0
166905,W1J 0EA,51.509302000000005,-0.140602,0.0
166906,W1J 0ET,51.509246000000005,-0.140431,0.0
166907,W1J 0HA,51.508849,-0.13865999999999998,0.0
166908,W1J 0HD,51.508831,-0.138647,0.0
166909,W1J 0HE,51.508988,-0.138381,0.0
166910,W1J 0HF,51.508988,-0.138381,0.0
166911,W1J 0HH,51.509108000000005,-0.14027799999999999,0.0
166912,W1J 0LA,51.509509,-0.13608299999999998,0.0
166913,W1J 0LB,51.509071999999996,-0.140222,0.0
166914,W1J 0LE,51.509172,-0.13748,0.0
166915,W1J 0LF,51.50926,-0.136828,0.0
166916,W1J 0LJ,51.509266,-0.137173,0.0
166917,W1J 0LP,51.509266,-0.137173,0.0
166918,W1J 0NX,51.509375,-0.140656,0.0
166919,W1J 0PA,51.508361,-0.13965999999999998,0.0
166920,W1J 0PB,51.508425,-0.139715,0.0
166921,W1J 0PD,51.50848,-0.139756,0.0
166922,W1J 0PE,51.508526,-0.139826,0.0
166923,W1J 0PF,51.508626,-0.139923,0.0
166924,W1J 0PG,51.508626,-0.139923,0.0
166925,W1J 0PH,51.508809,-0.140103,0.0
166926,W1J 0PJ,51.508873,-0.140172,0.0
166927,W1J 0PL,51.508928000000004,-0.140213,0.0
166928,W1J 0PN,51.508983,-0.140283,0.0
166929,W1J 0PP,51.509065,-0.14036600000000002,0.0
166930,W1J 0PQ,51.508809,-0.140103,0.0
166931,W1J 0PR,51.508753999999996,-0.140048,0.0
166932,W1J 0PS,51.509229,-0.140518,0.0
166933,W1J 0PT,51.509248,-0.140546,0.0
166934,W1J 0PU,51.509284,-0.14058800000000002,0.0
166935,W1J 0PW,51.509019,-0.140311,0.0
166936,W1J 0PX,51.50943,-0.140741,0.0
166937,W1J 0PY,51.509467,-0.140782,0.0
166938,W1J 0PZ,51.509523,-0.140784,0.0
166939,W1J 0QA,51.509558,-0.14086500000000002,0.0
166940,W1J 0QB,51.509631,-0.14092000000000002,0.0
166941,W1J 0QD,51.50962,-0.14079,0.0
166942,W1J 0QE,51.509538,-0.140707,0.0
166943,W1J 0QF,51.509538,-0.140707,0.0
166944,W1J 0QG,51.509492,-0.14063699999999998,0.0
166945,W1J 0QH,51.509218,-0.140374,0.0
166946,W1J 0QJ,51.509181,-0.14033299999999999,0.0
166947,W1J 0QL,51.509108000000005,-0.14027799999999999,0.0
166948,W1J 0QN,51.508962,-0.140126,0.0
166949,W1J 0QP,51.508807,-0.13997300000000001,0.0
166950,W1J 0QQ,51.509474,-0.140623,0.0
166951,W1J 0QR,51.508743,-0.139889,0.0
166952,W1J 0QS,51.508743,-0.139889,0.0
166953,W1J 0QT,51.508697,-0.139848,0.0
166954,W1J 0QU,51.508496,-0.139655,0.0
166955,W1J 0QW,51.50888,-0.140042,0.0
166956,W1J 0QX,51.508404999999996,-0.139557,0.0
166957,W1J 0QY,51.509401000000004,-0.140569,0.0
166958,W1J 5AD,51.509797999999996,-0.14747000000000002,0.0
166959,W1J 5AE,51.509797999999996,-0.14747000000000002,0.0
166960,W1J 5AH,51.509797999999996,-0.14747000000000002,0.0
166961,W1J 5AL,51.509679,-0.14721900000000002,0.0
166962,W1J 5AP,51.50938,-0.146622,0.0
166963,W1J 5AR,51.509271999999996,-0.146655,0.0
166964,W1J 5AS,51.509208,-0.146586,0.0
166965,W1J 5AT,51.509133,-0.146373,0.0
166966,W1J 5AU,51.509103,-0.146215,0.0
166967,W1J 5AW,51.509434999999996,-0.146721,0.0
166968,W1J 5AX,51.508984000000005,-0.146033,0.0
166969,W1J 5AZ,51.508712,-0.146336,0.0
166970,W1J 5BB,51.50881,-0.145824,0.0
166971,W1J 5BE,51.5089,-0.14471099999999998,0.0
166972,W1J 5BF,51.510086,-0.147516,0.0
166973,W1J 5BG,51.506721,-0.149122,0.0
166974,W1J 5BH,51.507781,-0.147757,0.0
166975,W1J 5BJ,51.507906,-0.147835,0.0
166976,W1J 5BL,51.508009,-0.148061,0.0
166977,W1J 5BN,51.508661,-0.14891400000000002,0.0
166978,W1J 5BP,51.507859,-0.148298,0.0
166979,W1J 5BQ,51.506993,-0.14921199999999998,0.0
166980,W1J 5BS,51.508078999999995,-0.148505,0.0
166981,W1J 5BT,51.508728000000005,-0.145784,0.0
166982,W1J 5BU,51.507727,-0.146073,0.0
166983,W1J 5BY,51.507968,-0.146031,0.0
166984,W1J 5DA,51.508649,-0.14591700000000002,0.0
166985,W1J 5DB,51.508604999999996,-0.145976,0.0
166986,W1J 5DD,51.508588,-0.146035,0.0
166987,W1J 5DE,51.508553000000006,-0.146094,0.0
166988,W1J 5DF,51.508509000000004,-0.146182,0.0
166989,W1J 5DG,51.508441999999995,-0.14648699999999998,0.0
166990,W1J 5DH,51.508399,-0.14659,0.0
166991,W1J 5DJ,51.508337,-0.146636,0.0
166992,W1J 5DL,51.508311,-0.146723,0.0
166993,W1J 5DN,51.508268,-0.146811,0.0
166994,W1J 5DQ,51.508399,-0.14659,0.0
166995,W1J 5DR,51.508014,-0.147143,0.0
166996,W1J 5DS,51.507954999999995,-0.14748699999999998,0.0
166997,W1J 5DT,51.507498999999996,-0.148831,0.0
166998,W1J 5DW,51.508243,-0.146971,0.0
166999,W1J 5DX,51.507634,-0.148278,0.0
167000,W1J 5DZ,51.507490000000004,-0.14766400000000002,0.0
167001,W1J 5EA,51.50796,-0.146583,0.0
167002,W1J 5EB,51.507723999999996,-0.147136,0.0
167003,W1J 5ED,51.507863,-0.146813,0.0
167004,W1J 5EF,51.508010999999996,-0.14649,0.0
167005,W1J 5EG,51.508140999999995,-0.146057,0.0
167006,W1J 5EH,51.5082,-0.145921,0.0
167007,W1J 5EJ,51.50828,-0.14588900000000002,0.0
167008,W1J 5EL,51.508315,-0.145801,0.0
167009,W1J 5EN,51.508386,-0.145755,0.0
167010,W1J 5EP,51.508491,-0.145577,0.0
167011,W1J 5EU,51.508588,-0.145473,0.0
167012,W1J 5EX,51.508025,-0.147369,0.0
167013,W1J 5EZ,51.524565,-0.112042,0.0
167014,W1J 5FJ,51.50938,-0.146622,0.0
167015,W1J 5HA,51.507548,-0.145645,0.0
167016,W1J 5HB,51.507723999999996,-0.145392,0.0
167017,W1J 5HD,51.507548,-0.145645,0.0
167018,W1J 5HE,51.507265999999994,-0.146002,0.0
167019,W1J 5HG,51.507155,-0.14627,0.0
167020,W1J 5HH,51.507032,-0.146602,0.0
167021,W1J 5HJ,51.506997999999996,-0.146704,0.0
167022,W1J 5HL,51.506972999999995,-0.14685,0.0
167023,W1J 5HN,51.506925,-0.14721199999999998,0.0
167024,W1J 5HP,51.506859000000006,-0.148068,0.0
167025,W1J 5HQ,51.507121999999995,-0.146599,0.0
167026,W1J 5HR,51.506803000000005,-0.148571,0.0
167027,W1J 5HS,51.506769,-0.148731,0.0
167028,W1J 5HU,51.506737,-0.148977,0.0
167029,W1J 5HX,51.506769,-0.148731,0.0
167030,W1J 5JA,51.506578999999995,-0.14976199999999998,0.0
167031,W1J 5JB,51.506578999999995,-0.14976199999999998,0.0
167032,W1J 5JD,51.508282,-0.14544200000000002,0.0
167033,W1J 5JF,51.507059000000005,-0.14819000000000002,0.0
167034,W1J 5JH,51.507309,-0.148752,0.0
167035,W1J 5JJ,51.507236999999996,-0.148741,0.0
167036,W1J 5JL,51.507146,-0.148673,0.0
167037,W1J 5JN,51.506964,-0.148536,0.0
167038,W1J 5JQ,51.507293,-0.148321,0.0
167039,W1J 5JR,51.507374,-0.149989,0.0
167040,W1J 5JT,51.507903000000006,-0.1488,0.0
167041,W1J 5JU,51.506966999999996,-0.149876,0.0
167042,W1J 5JW,51.508506,-0.148243,0.0
167043,W1J 5JX,51.506966999999996,-0.149876,0.0
167044,W1J 5JY,51.506966999999996,-0.149876,0.0
167045,W1J 5JZ,51.508357000000004,-0.149647,0.0
167046,W1J 5LA,51.509287,-0.147001,0.0
167047,W1J 5LB,51.509215999999995,-0.14709,0.0
167048,W1J 5LD,51.50913,-0.14731,0.0
167049,W1J 5LE,51.509085999999996,-0.14735499999999999,0.0
167050,W1J 5LF,51.508945000000004,-0.147562,0.0
167051,W1J 5LJ,51.508720000000004,-0.147979,0.0
167052,W1J 5LL,51.508639,-0.148137,0.0
167053,W1J 5LP,51.508403,-0.148578,0.0
167054,W1J 5LQ,51.508858000000004,-0.147739,0.0
167055,W1J 5LR,51.508309999999994,-0.148899,0.0
167056,W1J 5LS,51.508249,-0.149031,0.0
167057,W1J 5LT,51.50817,-0.14916400000000002,0.0
167058,W1J 5LU,51.508109000000005,-0.149282,0.0
167059,W1J 5LW,51.508465,-0.148475,0.0
167060,W1J 5LX,51.508057,-0.14941400000000002,0.0
167061,W1J 5LY,51.507932000000004,-0.14946199999999998,0.0
167062,W1J 5LZ,51.507932000000004,-0.14946199999999998,0.0
167063,W1J 5NA,51.507932000000004,-0.14946199999999998,0.0
167064,W1J 5NB,51.507749,-0.150421,0.0
167065,W1J 5ND,51.50935,-0.14756,0.0
167066,W1J 5NE,51.509315,-0.147648,0.0
167067,W1J 5NF,51.50928,-0.147721,0.0
167068,W1J 5NG,51.509209999999996,-0.14785399999999999,0.0
167069,W1J 5NH,51.508921,-0.148341,0.0
167070,W1J 5NJ,51.508774,-0.14861,0.0
167071,W1J 5NP,51.508514,-0.149323,0.0
167072,W1J 5NQ,51.509141,-0.148001,0.0
167073,W1J 5NR,51.508418,-0.149471,0.0
167074,W1J 5NS,51.508357000000004,-0.149647,0.0
167075,W1J 5NT,51.508291,-0.15001,0.0
167076,W1J 5NU,51.508092,-0.14993099999999998,0.0
167077,W1J 5NW,51.508706,-0.148844,0.0
167078,W1J 5NX,51.508092,-0.14993099999999998,0.0
167079,W1J 5NY,51.507781,-0.14905,0.0
167080,W1J 5PA,51.5072,-0.146844,0.0
167081,W1J 5PB,51.507353,-0.146978,0.0
167082,W1J 5PD,51.507408,-0.147019,0.0
167083,W1J 5PE,51.507444,-0.147075,0.0
167084,W1J 5PF,51.507537,-0.147119,0.0
167085,W1J 5PG,51.507568,-0.147474,0.0
167086,W1J 5PH,51.507279,-0.147399,0.0
167087,W1J 5PN,51.507233,-0.147372,0.0
167088,W1J 5PP,51.507025,-0.147265,0.0
167089,W1J 5PQ,51.50737,-0.14746700000000001,0.0
167090,W1J 5PR,51.507053000000006,-0.14720999999999998,0.0
167091,W1J 5PS,51.507451,-0.147493,0.0
167092,W1J 5PT,51.507954999999995,-0.14748699999999998,0.0
167093,W1J 5PU,51.508576,-0.146972,0.0
167094,W1J 5PX,51.508105,-0.147899,0.0
167095,W1J 5PY,51.50786,-0.14888900000000002,0.0
167096,W1J 5QA,51.508725,-0.147297,0.0
167097,W1J 5QB,51.509097,-0.14693599999999998,0.0
167098,W1J 5QD,51.508978000000006,-0.146671,0.0
167099,W1J 5QG,51.508748,-0.146475,0.0
167100,W1J 5QJ,51.508609,-0.146221,0.0
167101,W1J 5QN,51.50744,-0.149669,0.0
167102,W1J 5QP,51.508485,-0.149728,0.0
167103,W1J 5QT,51.508815000000006,-0.147856,0.0
167104,W1J 5RB,51.50954,-0.14712,0.0
167105,W1J 5RD,51.509535,-0.14791300000000002,0.0
167106,W1J 5RF,51.509265,-0.14844300000000002,0.0
167107,W1J 5RG,51.509694,-0.14818399999999998,0.0
167108,W1J 5RH,51.509656,-0.148715,0.0
167109,W1J 5RJ,51.509656,-0.148715,0.0
167110,W1J 5RL,51.509494000000004,-0.148707,0.0
167111,W1J 5RN,51.509572,-0.149093,0.0
167112,W1J 5RQ,51.509045,-0.148797,0.0
167113,W1J 5RR,51.509257,-0.149528,0.0
167114,W1J 6AB,51.5089,-0.14471099999999998,0.0
167115,W1J 6AE,51.510112,-0.145137,0.0
167116,W1J 6AF,51.509803000000005,-0.144977,0.0
167117,W1J 6AP,51.510708,-0.145862,0.0
167118,W1J 6AS,51.50926,-0.14363,0.0
167119,W1J 6BD,51.509878,-0.144584,0.0
167120,W1J 6BQ,51.509878,-0.144584,0.0
167121,W1J 6BR,51.509878,-0.144584,0.0
167122,W1J 6BS,51.509878,-0.144584,0.0
167123,W1J 6BT,51.509878,-0.144584,0.0
167124,W1J 6BU,51.509878,-0.144584,0.0
167125,W1J 6BX,51.509878,-0.144584,0.0
167126,W1J 6BY,51.509878,-0.144584,0.0
167127,W1J 6BZ,51.509878,-0.144584,0.0
167128,W1J 6DA,51.509878,-0.144584,0.0
167129,W1J 6DB,51.509878,-0.144584,0.0
167130,W1J 6DD,51.509878,-0.144584,0.0
167131,W1J 6DF,51.508559000000005,-0.144782,0.0
167132,W1J 6DG,51.510612,-0.143258,0.0
167133,W1J 6DP,51.508697,-0.144373,0.0
167134,W1J 6DR,51.508644,-0.144433,0.0
167135,W1J 6DS,51.5086,-0.144492,0.0
167136,W1J 6DT,51.508528999999996,-0.144567,0.0
167137,W1J 6DU,51.508458000000005,-0.14464200000000002,0.0
167138,W1J 6DX,51.508414,-0.14468699999999998,0.0
167139,W1J 6EA,51.509060999999996,-0.144128,0.0
167140,W1J 6EB,51.509116,-0.144154,0.0
167141,W1J 6EE,51.509519,-0.144599,0.0
167142,W1J 6EG,51.509931,-0.145101,0.0
167143,W1J 6EH,51.510474,-0.145872,0.0
167144,W1J 6EJ,51.510666,-0.146066,0.0
167145,W1J 6EL,51.510622,-0.14668699999999998,0.0
167146,W1J 6EN,51.51056,-0.14676199999999998,0.0
167147,W1J 6EQ,51.510355,-0.145732,0.0
167148,W1J 6ER,51.508891,-0.14471099999999998,0.0
167149,W1J 6ES,51.509464,-0.144529,0.0
167150,W1J 6EX,51.510518,-0.146965,0.0
167151,W1J 6HE,51.510708,-0.145862,0.0
167152,W1J 6HF,51.510355,-0.145732,0.0
167153,W1J 6HG,51.51078,-0.144735,0.0
167154,W1J 6HH,51.510939,-0.14457,0.0
167155,W1J 6HL,51.508679,-0.14441700000000002,0.0
167156,W1J 6HN,51.510668,-0.14620999999999998,0.0
167157,W1J 6HZ,51.510052,-0.143626,0.0
167158,W1J 6JA,51.509668,-0.143815,0.0
167159,W1J 6JD,51.5099,-0.144266,0.0
167160,W1J 6JH,51.51072,-0.143801,0.0
167161,W1J 6JQ,51.510538000000004,-0.14421199999999998,0.0
167162,W1J 6LA,51.510537,-0.144197,0.0
167163,W1J 6LF,51.510459999999995,-0.14557,0.0
167164,W1J 6LH,51.510355,-0.145732,0.0
167165,W1J 6LP,51.510983,-0.144496,0.0
167166,W1J 6LT,51.511152,-0.14441700000000002,0.0
167167,W1J 6LU,51.511026,-0.144379,0.0
167168,W1J 6LX,51.511421999999996,-0.144421,0.0
167169,W1J 6LY,51.511264000000004,-0.14468699999999998,0.0
167170,W1J 6LZ,51.510939,-0.14457,0.0
167171,W1J 6NB,51.510951,-0.144771,0.0
167172,W1J 6ND,51.510936,-0.144931,0.0
167173,W1J 6NE,51.511194,-0.144805,0.0
167174,W1J 6NF,51.510874,-0.145034,0.0
167175,W1J 6NG,51.51117,-0.14493499999999998,0.0
167176,W1J 6NH,51.511107,-0.144952,0.0
167177,W1J 6NJ,51.510695,-0.145099,0.0
167178,W1J 6NL,51.511081,-0.145026,0.0
167179,W1J 6NN,51.510634,-0.145202,0.0
167180,W1J 6NP,51.510665,-0.14545999999999998,0.0
167181,W1J 6NQ,51.51073,-0.145011,0.0
167182,W1J 6NR,51.511022,-0.145287,0.0
167183,W1J 6NS,51.510613,-0.145563,0.0
167184,W1J 6NT,51.510988,-0.14539000000000002,0.0
167185,W1J 6NU,51.510495,-0.145525,0.0
167186,W1J 6NW,51.511055999999996,-0.145156,0.0
167187,W1J 6NX,51.510945,-0.145492,0.0
167188,W1J 6NZ,51.510892,-0.145552,0.0
167189,W1J 6PA,51.510838,-0.145612,0.0
167190,W1J 6PB,51.510822,-0.145699,0.0
167191,W1J 6PD,51.510708,-0.145862,0.0
167192,W1J 6PT,51.510774,-0.143827,0.0
167193,W1J 6PU,51.510616,-0.144036,0.0
167194,W1J 6PX,51.510616999999996,-0.144011,0.0
167195,W1J 6PY,51.510537,-0.144197,0.0
167196,W1J 6QB,51.510381,-0.144564,0.0
167197,W1J 6QD,51.510308,-0.14560499999999998,0.0
167198,W1J 6QE,51.51036,-0.145516,0.0
167199,W1J 6QF,51.510385,-0.145385,0.0
167200,W1J 6QG,51.51042,-0.145312,0.0
167201,W1J 6QH,51.510634,-0.145202,0.0
167202,W1J 6QL,51.510585999999996,-0.144974,0.0
167203,W1J 6QN,51.51073,-0.145011,0.0
167204,W1J 6QQ,51.510558,-0.145353,0.0
167205,W1J 6QR,51.510814,-0.14460399999999998,0.0
167206,W1J 6QS,51.510939,-0.14457,0.0
167207,W1J 6QT,51.510983,-0.144496,0.0
167208,W1J 6QU,51.511026,-0.144379,0.0
167209,W1J 6QW,51.510791999999995,-0.144922,0.0
167210,W1J 6QX,51.511069,-0.144291,0.0
167211,W1J 6QZ,51.511177,-0.143725,0.0
167212,W1J 6TL,51.510921999999994,-0.143519,0.0
167213,W1J 7AA,51.506301,-0.149816,0.0
167214,W1J 7AB,51.506192,-0.149763,0.0
167215,W1J 7AD,51.506205,-0.15002200000000002,0.0
167216,W1J 7AF,51.505965,-0.146775,0.0
167217,W1J 7AG,51.504994,-0.14793800000000001,0.0
167218,W1J 7AH,51.505132,-0.14812,0.0
167219,W1J 7AJ,51.505340000000004,-0.148198,0.0
167220,W1J 7AL,51.505516,-0.148551,0.0
167221,W1J 7AN,51.505339,-0.14868800000000001,0.0
167222,W1J 7AP,51.505083,-0.148454,0.0
167223,W1J 7AQ,51.505132,-0.14812,0.0
167224,W1J 7AR,51.504921,-0.14832,0.0
167225,W1J 7AS,51.504627,-0.14804,0.0
167226,W1J 7AU,51.504625,-0.148346,0.0
167227,W1J 7AW,51.505083,-0.148454,0.0
167228,W1J 7AY,51.506177,-0.144739,0.0
167229,W1J 7AZ,51.506259,-0.14489000000000002,0.0
167230,W1J 7BA,51.506305,-0.144975,0.0
167231,W1J 7BD,51.506627,-0.145423,0.0
167232,W1J 7BE,51.506884,-0.145744,0.0
167233,W1J 7BF,51.506884,-0.145744,0.0
167234,W1J 7BG,51.506746,-0.14613800000000002,0.0
167235,W1J 7BH,51.506498,-0.14521199999999998,0.0
167236,W1J 7BJ,51.504718,-0.147546,0.0
167237,W1J 7BN,51.506516,-0.145816,0.0
167238,W1J 7BP,51.506518,-0.145791,0.0
167239,W1J 7BQ,51.50427,-0.15046099999999998,0.0
167240,W1J 7BS,51.505865,-0.148984,0.0
167241,W1J 7BT,51.506058,-0.14925,0.0
167242,W1J 7BU,51.505611,-0.14658800000000002,0.0
167243,W1J 7BX,51.504976,-0.147348,0.0
167244,W1J 7BY,51.506172,-0.14846700000000002,0.0
167245,W1J 7BZ,51.506132,-0.148815,0.0
167246,W1J 7DD,51.5047,-0.1487,0.0
167247,W1J 7DE,51.505024,-0.149263,0.0
167248,W1J 7DF,51.505025,-0.14874400000000002,0.0
167249,W1J 7DG,51.505299,-0.147868,0.0
167250,W1J 7DH,51.505463,-0.14685299999999998,0.0
167251,W1J 7DL,51.505446,-0.14805,0.0
167252,W1J 7DP,51.505889,-0.148093,0.0
167253,W1J 7DQ,51.505347,-0.147535,0.0
167254,W1J 7DR,51.50399,-0.149741,0.0
167255,W1J 7DZ,51.506681,-0.145449,0.0
167256,W1J 7EA,51.505916,-0.146406,0.0
167257,W1J 7EB,51.505347,-0.147535,0.0
167258,W1J 7ED,51.504396,-0.150513,0.0
167259,W1J 7EF,51.506884,-0.145744,0.0
167260,W1J 7EG,51.506884,-0.145744,0.0
167261,W1J 7EH,51.506861,-0.145456,0.0
167262,W1J 7EJ,51.506852,-0.145457,0.0
167263,W1J 7EL,51.506732,-0.145245,0.0
167264,W1J 7EN,51.506732,-0.145245,0.0
167265,W1J 7EP,51.506401000000004,-0.144769,0.0
167266,W1J 7EQ,51.506898,-0.145512,0.0
167267,W1J 7ER,51.506372999999996,-0.14468399999999998,0.0
167268,W1J 7ES,51.506309,-0.144629,0.0
167269,W1J 7EW,51.506493,-0.144895,0.0
167270,W1J 7EY,51.504082000000004,-0.150555,0.0
167271,W1J 7EZ,51.504585999999996,-0.150578,0.0
167272,W1J 7FU,51.506040999999996,-0.151009,0.0
167273,W1J 7FW,51.505922999999996,-0.15097,0.0
167274,W1J 7FY,51.505915,-0.15046600000000002,0.0
167275,W1J 7FZ,51.506134,-0.150659,0.0
167276,W1J 7HA,51.504041,-0.14962,0.0
167277,W1J 7HB,51.504041,-0.14962,0.0
167278,W1J 7HE,51.505928999999995,-0.150221,0.0
167279,W1J 7HJ,51.506227,-0.146303,0.0
167280,W1J 7HL,51.506184000000005,-0.14643499999999998,0.0
167281,W1J 7HN,51.506115,-0.146625,0.0
167282,W1J 7HP,51.506161999999996,-0.146627,0.0
167283,W1J 7HR,51.506137,-0.14685499999999999,0.0
167284,W1J 7HS,51.506096,-0.14712999999999998,0.0
167285,W1J 7HT,51.506098,-0.147216,0.0
167286,W1J 7HU,51.506039,-0.147493,0.0
167287,W1J 7HW,51.506177,-0.14655,0.0
167288,W1J 7HX,51.506031,-0.147551,0.0
167289,W1J 7HY,51.505961,-0.14826,0.0
167290,W1J 7HZ,51.505905,-0.148651,0.0
167291,W1J 7JD,51.50634,-0.14662999999999998,0.0
167292,W1J 7JE,51.506334,-0.14666300000000002,0.0
167293,W1J 7JF,51.506319,-0.146991,0.0
167294,W1J 7JG,51.506303,-0.147107,0.0
167295,W1J 7JH,51.50622,-0.148091,0.0
167296,W1J 7JJ,51.506099,-0.148398,0.0
167297,W1J 7JL,51.506058,-0.14868800000000001,0.0
167298,W1J 7JN,51.506043,-0.148847,0.0
167299,W1J 7JP,51.505786,-0.14851199999999998,0.0
167300,W1J 7JQ,51.506209999999996,-0.147471,0.0
167301,W1J 7JT,51.50538,-0.14615,0.0
167302,W1J 7JU,51.504552000000004,-0.147841,0.0
167303,W1J 7JY,51.506496000000006,-0.14622000000000002,0.0
167304,W1J 7LA,51.506343,-0.151328,0.0
167305,W1J 7LB,51.506190000000004,-0.14624700000000002,0.0
167306,W1J 7LD,51.506153000000005,-0.146162,0.0
167307,W1J 7LE,51.506153000000005,-0.146162,0.0
167308,W1J 7LF,51.506098,-0.146092,0.0
167309,W1J 7LG,51.506079,-0.146036,0.0
167310,W1J 7LJ,51.50625,-0.146057,0.0
167311,W1J 7LQ,51.506009000000006,-0.14616800000000002,0.0
167312,W1J 7LS,51.506549,-0.147216,0.0
167313,W1J 7LT,51.506475,-0.147201,0.0
167314,W1J 7LU,51.506367,-0.14719100000000002,0.0
167315,W1J 7LX,51.506259,-0.147152,0.0
167316,W1J 7LY,51.506208,-0.147342,0.0
167317,W1J 7NE,51.506149,-0.144625,0.0
167318,W1J 7NF,51.505935,-0.144903,0.0
167319,W1J 7NG,51.505918,-0.14496099999999998,0.0
167320,W1J 7NH,51.505662,-0.145808,0.0
167321,W1J 7NJ,51.505303000000005,-0.146399,0.0
167322,W1J 7NL,51.505246,-0.146819,0.0
167323,W1J 7NN,51.504932000000004,-0.146875,0.0
167324,W1J 7NP,51.504072,-0.148797,0.0
